Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Administrative,Informational,ProductRelated,Administrative Informational,Administrative ProductRelated,Informational ProductRelated,log_PageValues,BounceRates_bin,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6010623836700413,515.0,0.0,0.04,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6010623836700413,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.66851798144781,73.0,0.0,0.033333333,-0.31717784430961626,0.0,3,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.66851798144781,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.578577184410785,1356.0,0.0,0.04,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.578577184410785,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,156.1428571,-0.39647790101721353,0.0,-0.3087547932997097,21261.571434,0.0,0.048235294,-0.31717784430961626,0.0,3,2,4,1,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.3087547932997097,0.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,0.0,-0.39647790101721353,0.0,-0.3312399925589659,23709.333339,0.0,0.029761905,-0.31717784430961626,0.0,2,4,2,6,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.3312399925589659,0.0,34.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8082833000890136,282.0,-0.39647790101721353,0.0,-0.5336067858922724,2608.0,0.0,0.022222222,-0.31717784430961626,0.0,1,1,1,3,Returning_Visitor,False,False,0.8082833000890136,-0.39647790101721353,-0.5336067858922724,0.0,40.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.5111215866330161,4138.4769228000005,0.0,0.001587302,-0.31717784430961626,0.0,3,2,8,2,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.5111215866330161,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20617279440404881,512.8333333,1.1781951605199883,278.0,-0.6460327821885538,486.0,0.0,0.014285714,-0.31717784430961626,0.0,3,2,1,8,New_Visitor,True,False,0.20617279440404881,1.1781951605199883,-0.6460327821885538,6.0,9.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,2,6,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,1,1,3,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,112.0,-0.39647790101721353,0.0,0.11846399262615954,75609.5,0.005555556,0.016666667,0.3483789077614994,0.0,2,5,3,6,Returning_Visitor,False,True,-0.39593771128091604,-0.39647790101721353,0.11846399262615954,0.0,37.0,0.0,2.592104017399871,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,73.5,-0.39647790101721353,0.0,-0.17384359774417202,15923.2000008,0.002564103,0.004395604,-0.31717784430961626,0.0,3,2,1,1,Returning_Visitor,False,False,0.5072280472465313,-0.39647790101721353,-0.17384359774417202,0.0,96.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20617279440404881,184.6888889,-0.39647790101721353,0.0,2.187102324477737,989333.3524259999,0.0,0.009135204,-0.31717784430961626,0.0,2,2,8,13,Returning_Visitor,False,False,0.20617279440404881,-0.39647790101721353,2.187102324477737,0.0,387.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8082833000890136,75.16666667,-0.39647790101721353,0.0,-0.44366598885524733,1382.0000003999999,0.028571429,0.042857143,-0.31717784430961626,0.0,2,2,8,1,Returning_Visitor,False,False,0.8082833000890136,-0.39647790101721353,-0.44366598885524733,0.0,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.46615118811450357,3260.95,0.0,0.007792208,-0.31717784430961626,0.0,3,2,6,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.46615118811450357,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.5456827785520287,147496.666688,0.003703704,0.016666667,-0.31717784430961626,0.0,2,5,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.5456827785520287,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.2862695940404534,7448.0,0.021052632,0.052631579,-0.31717784430961626,0.0,2,2,5,1,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.2862695940404534,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,19.0,-0.39647790101721353,0.0,-0.42118078959599103,9732.666667099998,0.0,0.020512821,-0.31717784430961626,0.0,1,2,6,3,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.42118078959599103,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.109338552931496,302.0,-0.39647790101721353,0.0,-0.3087547932997097,15024.0000006,0.004761905,0.021269841,-0.31717784430961626,0.0,1,1,1,9,Returning_Visitor,True,False,1.109338552931496,-0.39647790101721353,-0.3087547932997097,0.0,108.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.66851798144781,10.0,0.0,0.1,-0.31717784430961626,0.0,2,2,1,1,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.66851798144781,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,1,1,1,9,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6460327821885538,33.0,0.05,0.15,-0.31717784430961626,0.0,3,3,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6460327821885538,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,0.3908586297513874,37.0,-0.3762103910774785,7459.9999995,0.0125,0.0375,-0.31717784430961626,0.0,1,1,2,1,Returning_Visitor,False,False,-0.6969929641233985,0.3908586297513874,-0.3762103910774785,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.3135595643014257,117.3333333,-0.39647790101721353,0.0,-0.08390280070714692,17695.71111,0.017647059,0.022794118,0.23028794523136814,0.0,3,7,1,2,Returning_Visitor,False,True,2.3135595643014257,-0.39647790101721353,-0.08390280070714692,0.0,280.0,0.0,2.4127992519452133,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.46615118811450357,3471.6000000000004,0.0,0.018181818,-0.31717784430961626,0.0,1,1,6,3,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.46615118811450357,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,7.0,-0.39647790101721353,0.0,-0.39869559033673474,2566.6666662,0.0,0.006666667,-0.31717784430961626,0.0,2,2,3,10,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.39869559033673474,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,0.0,-0.39647790101721353,0.0,-0.5336067858922724,1537.3333336,0.0,0.025,-0.31717784430961626,0.0,1,1,9,9,Returning_Visitor,True,False,-0.39593771128091604,-0.39647790101721353,-0.5336067858922724,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,0.0,-0.39647790101721353,0.0,-0.3537251918182222,20745.6,0.022222222,0.033333333,0.39823479604653006,0.0,3,2,4,2,Returning_Visitor,False,True,-0.39593771128091604,-0.39647790101721353,-0.3537251918182222,0.0,16.0,0.0,2.6591089147143907,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6460327821885538,51.0,0.1,0.111111111,-0.31717784430961626,0.0,1,1,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6460327821885538,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,0.3908586297513874,41.0,-0.42118078959599103,9074.0,0.0,0.032142857,-0.31717784430961626,0.0,2,5,2,1,Returning_Visitor,False,False,-0.6969929641233985,0.3908586297513874,-0.42118078959599103,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,14.0,-0.39647790101721353,0.0,-0.3312399925589659,18583.428569,0.0,0.02125,-0.31717784430961626,0.0,2,2,2,2,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.3312399925589659,0.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,5.0,-0.39647790101721353,0.0,-0.5111215866330161,21577.5,0.0,0.02,-0.31717784430961626,0.0,4,1,3,3,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.5111215866330161,0.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,107.0,-0.39647790101721353,0.0,-0.6460327821885538,168.0,0.0,0.04,-0.31717784430961626,0.0,1,1,3,2,New_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.6460327821885538,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,31.0,1.9655316912885894,62.0,-0.46615118811450357,2158.2,0.0,0.013333333,-0.31717784430961626,0.0,2,2,1,10,Returning_Visitor,False,False,-0.39593771128091604,1.9655316912885894,-0.46615118811450357,3.0,11.0,33.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6460327821885538,119.00000001,0.0,0.033333333,-0.31717784430961626,0.0,2,4,1,10,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6460327821885538,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,2,2,1,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,3,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,0.3908586297513874,42.0,-0.26378439478119714,8166.666666,0.0,0.003174603,1.4858350632198263,0.0,2,4,7,2,Returning_Visitor,False,True,-0.6969929641233985,0.3908586297513874,-0.26378439478119714,0.0,0.0,20.0,3.540314861923456,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.66851798144781,0.0,0.2,0.2,-0.31717784430961626,0.0,1,1,1,10,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.66851798144781,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,7.0,-0.39647790101721353,0.0,-0.06141760144789064,26290.4333343,0.0,0.006896552,-0.31717784430961626,0.0,4,1,1,2,New_Visitor,True,False,-0.39593771128091604,-0.39647790101721353,-0.06141760144789064,0.0,29.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6235475829292975,596.0,0.0,0.05,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6235475829292975,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.03893240218863437,36742.5,0.0,0.007142857,0.8164391488988726,0.0,2,4,2,2,New_Visitor,False,True,-0.6969929641233985,-0.39647790101721353,-0.03893240218863437,0.0,0.0,0.0,3.093250997727784,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,2,4,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,52.0,0.3908586297513874,17.66666667,-0.3087547932997097,22716.0,0.0,0.00952381,-0.31717784430961626,0.0,2,2,1,2,New_Visitor,False,False,-0.09488245843843363,0.3908586297513874,-0.3087547932997097,2.0,36.0,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.44366598885524733,2484.0,0.0,0.036666667,-0.31717784430961626,0.0,2,2,3,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.44366598885524733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,19.0,-0.39647790101721353,0.0,-0.5560919851515287,809.6666669,0.0,0.028571429,-0.31717784430961626,0.0,3,2,2,10,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.5560919851515287,0.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.39593771128091604,0.0,-0.39647790101721353,0.0,-0.6460327821885538,964.5,0.05,0.1,-0.31717784430961626,0.0,3,2,2,1,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.6460327821885538,0.0,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0125043114589434,204.0833333,-0.39647790101721353,0.0,0.7030791733668227,223820.250003,0.0,0.007,0.7575778109588966,0.0,1,2,8,8,New_Visitor,False,True,2.0125043114589434,-0.39647790101721353,0.7030791733668227,0.0,567.0,0.0,3.042411781855616,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,151.0,-0.39647790101721353,0.0,-0.2862695940404534,13610.785715099999,0.004761905,0.015873016,0.26820807272898173,0.0,1,1,7,1,Returning_Visitor,True,True,-0.09488245843843363,-0.39647790101721353,-0.2862695940404534,0.0,38.0,0.0,2.473951906765102,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.109338552931496,98.0,-0.39647790101721353,0.0,-0.44366598885524733,4116.0,0.019444444,0.032222222,-0.31717784430961626,0.0,1,2,1,2,Returning_Visitor,True,False,1.109338552931496,-0.39647790101721353,-0.44366598885524733,0.0,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.109338552931496,52.0,0.3908586297513874,24.0,0.5456827785520287,210737.333352,0.003389831,0.01480226,0.24134221372606043,0.0,2,2,1,1,Returning_Visitor,False,True,1.109338552931496,0.3908586297513874,0.5456827785520287,6.0,336.0,56.0,2.431015574438306,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.5560919851515287,1907.5,0.0,0.033333333,-0.31717784430961626,0.0,1,1,6,2,New_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.5560919851515287,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6460327821885538,243.0,0.0,0.066666667,-0.31717784430961626,0.0,1,1,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6460327821885538,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,600.4230769,-0.39647790101721353,0.0,-0.3312399925589659,32025.062773999998,0.00075188,0.013061325,-0.3106773073279725,0.0,2,2,1,8,Returning_Visitor,False,True,0.5072280472465313,-0.39647790101721353,-0.3312399925589659,0.0,68.0,0.0,0.11395341333808913,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.5560919851515287,1761.6666669,0.028571429,0.011428571,-0.31717784430961626,0.0,3,2,1,6,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.5560919851515287,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,132.0,-0.39647790101721353,0.0,-0.5560919851515287,9893.333331,0.036,0.029285714,-0.31717784430961626,0.0,3,2,7,8,Returning_Visitor,False,False,0.5072280472465313,-0.39647790101721353,-0.5560919851515287,0.0,28.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6460327821885538,238.5,0.0,0.033333333,-0.31717784430961626,0.0,3,2,2,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6460327821885538,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20617279440404881,23.0,-0.39647790101721353,0.0,-0.578577184410785,498.0,0.0,0.014285714,-0.31717784430961626,0.0,2,2,6,2,New_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.578577184410785,0.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,20.0,-0.39647790101721353,0.0,-0.3312399925589659,9936.5,0.0,0.011111111,-0.31717784430961626,0.0,2,2,9,2,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.3312399925589659,0.0,34.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20617279440404881,39.0,-0.39647790101721353,0.0,-0.03893240218863437,28224.999999,0.012121212,0.024242424,-0.31717784430961626,0.0,1,8,3,3,Returning_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.03893240218863437,0.0,90.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,152.8333333,-0.39647790101721353,0.0,-0.26378439478119714,15833.333333999999,0.011111111,0.016666667,1.9098135719779623,0.0,1,1,1,2,New_Visitor,False,True,-0.09488245843843363,-0.39647790101721353,-0.26378439478119714,0.0,40.0,0.0,3.7459701219230634,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,1.0178719629964106,334683.70835900004,0.003070175,0.023099415,-0.31717784430961626,0.0,4,1,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,1.0178719629964106,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6010623836700413,252.5,0.0,0.04,-0.31717784430961626,0.0,2,2,1,1,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.6010623836700413,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.578577184410785,444.0,0.0,0.02,-0.31717784430961626,0.0,2,4,6,8,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.578577184410785,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.5336067858922724,664.0,0.057142857,0.095238095,-0.31717784430961626,0.0,1,2,2,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.5336067858922724,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,16.66666667,-0.39647790101721353,0.0,0.8155051696631042,176374.433356,0.002941176,0.012843137,-0.31717784430961626,0.0,2,2,4,8,Returning_Visitor,False,False,0.5072280472465313,-0.39647790101721353,0.8155051696631042,0.0,272.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.578577184410785,354.0,0.0,0.033333333,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.578577184410785,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,197.0,2.7528682220571903,219.0,0.4782271807742599,80494.338883,0.007272727,0.005454545,-0.31717784430961626,0.0,1,1,6,2,Returning_Visitor,True,False,-0.09488245843843363,2.7528682220571903,0.4782271807742599,8.0,106.0,212.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.578577184410785,372.0,0.0,0.04,-0.31717784430961626,0.0,2,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.578577184410785,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.03893240218863437,10962.0,0.027586207,0.035862069,-0.31717784430961626,0.0,3,2,6,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.03893240218863437,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09488245843843363,15.0,-0.39647790101721353,0.0,-0.5560919851515287,353.5,0.0,0.028571429,-0.31717784430961626,0.0,2,2,1,3,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.5560919851515287,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.44366598885524733,5616.0,0.016666667,0.033333333,-0.31717784430961626,0.0,4,1,4,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.44366598885524733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8082833000890136,710.3333333,-0.39647790101721353,0.0,-0.19632879700342828,173265.272721,0.0,0.007407407,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,0.8082833000890136,-0.39647790101721353,-0.19632879700342828,0.0,115.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,84.0,-0.39647790101721353,0.0,0.073493594107647,37065.0,0.0,0.005882353,-0.31717784430961626,0.0,2,2,3,2,New_Visitor,False,False,0.5072280472465313,-0.39647790101721353,0.073493594107647,0.0,140.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6010623836700413,260.0,0.0,0.02,-0.31717784430961626,0.0,2,4,7,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6010623836700413,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.20617279440404881,151.0,-0.39647790101721353,0.0,-0.578577184410785,5352.0,0.0,0.018518519,-0.31717784430961626,0.0,3,2,3,3,Returning_Visitor,True,False,0.20617279440404881,-0.39647790101721353,-0.578577184410785,0.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5072280472465313,83.5,-0.39647790101721353,0.0,-0.5111215866330161,3874.5,0.0,0.015384615,-0.31717784430961626,0.0,2,2,1,2,New_Visitor,False,False,0.5072280472465313,-0.39647790101721353,-0.5111215866330161,0.0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
